time,x-acceleration,y-acceleration,z-acceleration
16.040,-0.219,0.827,0.283
16.060,-0.216,0.906,0.285
16.080,-0.226,1.009,0.294
16.100,-0.238,1.104,0.300
16.120,-0.250,1.123,0.301
16.140,-0.255,1.109,0.287
16.160,-0.268,1.080,0.269
16.180,-0.283,1.039,0.272
16.200,-0.286,0.986,0.264
16.220,-0.283,0.927,0.247
16.240,-0.282,0.874,0.249
16.260,-0.284,0.835,0.255
16.280,-0.301,0.795,0.255
16.300,-0.303,0.762,0.257
16.320,-0.304,0.730,0.265
16.340,-0.300,0.709,0.277
16.360,-0.302,0.695,0.290
16.380,-0.307,0.691,0.298
16.400,-0.311,0.680,0.306
16.420,-0.310,0.680,0.318
16.440,-0.299,0.696,0.334
16.460,-0.293,0.723,0.347
16.480,-0.293,0.760,0.357
16.500,-0.306,0.802,0.355
16.520,-0.333,0.872,0.355
16.540,-0.352,0.986,0.360
16.560,-0.360,1.066,0.379
16.580,-0.348,1.071,0.386
16.600,-0.363,1.085,0.372
16.620,-0.385,1.047,0.373
16.640,-0.375,0.986,0.367
16.660,-0.376,0.930,0.344
16.680,-0.355,0.888,0.337
16.700,-0.317,0.846,0.327
16.720,-0.286,0.810,0.312
16.740,-0.253,0.791,0.298
16.760,-0.240,0.830,0.294
16.780,-0.231,0.913,0.300
16.800,-0.229,0.997,0.305
16.820,-0.237,1.035,0.298
16.840,-0.250,1.031,0.292
16.860,-0.278,1.005,0.287
16.880,-0.314,0.969,0.301
16.900,-0.328,0.922,0.310
16.920,-0.324,0.886,0.279
16.940,-0.304,0.864,0.270
16.960,-0.280,0.853,0.306
16.980,-0.249,0.851,0.334
17.000,-0.231,0.852,0.331
17.020,-0.234,0.854,0.317
17.040,-0.239,0.841,0.326
17.060,-0.257,0.823,0.342
17.080,-0.264,0.836,0.348
17.100,-0.261,0.859,0.354
17.120,-0.257,0.877,0.363
17.140,-0.236,0.894,0.366
17.160,-0.248,0.921,0.374
17.180,-0.243,0.928,0.375
17.200,-0.260,0.928,0.355
17.220,-0.288,0.931,0.353
17.240,-0.274,0.938,0.344
17.260,-0.281,1.004,0.328
17.280,-0.269,1.108,0.340
17.300,-0.271,1.108,0.338
17.320,-0.300,1.095,0.323
17.340,-0.315,1.052,0.327
17.360,-0.264,0.954,0.334
17.380,-0.252,0.888,0.314
17.400,-0.252,0.841,0.273
17.420,-0.235,0.850,0.217
17.440,-0.241,0.931,0.185
17.460,-0.210,1.036,0.193
17.480,-0.168,1.119,0.191
17.500,-0.171,1.112,0.177
17.520,-0.199,1.053,0.158
17.540,-0.248,0.991,0.152
17.560,-0.279,0.949,0.162
17.580,-0.298,0.915,0.156
17.600,-0.290,0.883,0.147
17.620,-0.292,0.865,0.145
17.640,-0.290,0.848,0.149
17.660,-0.284,0.837,0.153
17.680,-0.292,0.845,0.166
17.700,-0.297,0.852,0.183
17.720,-0.300,0.843,0.182
17.740,-0.306,0.841,0.189
17.760,-0.307,0.844,0.201
17.780,-0.306,0.849,0.206
17.800,-0.299,0.868,0.215
17.820,-0.291,0.900,0.227
17.840,-0.281,0.930,0.227
17.860,-0.283,0.924,0.218
17.880,-0.305,0.892,0.216
17.900,-0.329,0.938,0.226
17.920,-0.332,1.063,0.264
17.940,-0.305,1.118,0.292
17.960,-0.272,1.152,0.280
17.980,-0.273,1.158,0.276
18.000,-0.282,1.086,0.277
18.020,-0.323,1.004,0.267
18.040,-0.355,0.924,0.266
18.060,-0.358,0.853,0.271
18.080,-0.337,0.794,0.275
18.100,-0.288,0.768,0.281
18.120,-0.233,0.781,0.297
18.140,-0.179,0.816,0.300
18.160,-0.145,0.888,0.280
18.180,-0.144,0.990,0.279
18.200,-0.174,1.073,0.305
18.220,-0.208,1.079,0.302
18.240,-0.233,1.027,0.273
18.260,-0.252,0.984,0.257
18.280,-0.271,0.955,0.263
18.300,-0.260,0.928,0.271
18.320,-0.211,0.899,0.266
18.340,-0.151,0.861,0.255
18.360,-0.133,0.833,0.250
18.380,-0.143,0.821,0.254
18.400,-0.172,0.820,0.258
18.420,-0.183,0.825,0.265
18.440,-0.185,0.830,0.268
18.460,-0.187,0.840,0.263
18.480,-0.194,0.865,0.258
18.500,-0.194,0.891,0.262
18.520,-0.186,0.895,0.265
18.540,-0.184,0.891,0.257
18.560,-0.198,0.895,0.253
18.580,-0.212,0.904,0.252
18.600,-0.219,0.921,0.247
18.620,-0.219,0.981,0.241
18.640,-0.209,1.122,0.259
18.660,-0.215,1.195,0.279
18.680,-0.223,1.185,0.262
18.700,-0.251,1.157,0.237
18.720,-0.285,1.106,0.233
18.740,-0.281,1.038,0.224
18.760,-0.274,0.927,0.200
18.780,-0.269,0.804,0.191
18.800,-0.247,0.727,0.182
18.820,-0.219,0.753,0.177
18.840,-0.205,0.861,0.187
18.860,-0.193,0.978,0.214
18.880,-0.194,1.063,0.233
18.900,-0.190,1.074,0.212
18.920,-0.223,1.049,0.174
18.940,-0.276,1.015,0.167
18.960,-0.301,0.997,0.189
18.980,-0.277,0.989,0.197
19.000,-0.246,0.949,0.168
19.020,-0.246,0.908,0.150
19.040,-0.263,0.882,0.148
19.060,-0.280,0.871,0.154
19.080,-0.283,0.864,0.164
19.100,-0.280,0.872,0.171
19.120,-0.271,0.882,0.170
19.140,-0.270,0.888,0.171
19.160,-0.275,0.895,0.176
19.180,-0.279,0.905,0.181
19.200,-0.276,0.919,0.184
19.220,-0.274,0.945,0.187
19.240,-0.276,0.970,0.195
19.260,-0.285,0.970,0.192
19.280,-0.301,0.942,0.178
19.300,-0.309,0.991,0.182
19.320,-0.291,1.088,0.223
19.340,-0.268,1.087,0.230
19.360,-0.261,1.071,0.215
19.380,-0.280,1.047,0.214
19.400,-0.296,1.015,0.217
19.420,-0.307,0.986,0.226
19.440,-0.293,0.937,0.231
19.460,-0.270,0.878,0.227
19.480,-0.251,0.836,0.232
19.500,-0.228,0.809,0.244
19.520,-0.189,0.809,0.248
19.540,-0.152,0.819,0.239
19.560,-0.144,0.857,0.238
19.580,-0.154,0.919,0.252
19.600,-0.155,0.981,0.266
19.620,-0.172,1.028,0.281
19.640,-0.185,1.026,0.290
19.660,-0.196,0.988,0.281
19.680,-0.199,0.947,0.281
19.700,-0.190,0.909,0.297
19.720,-0.165,0.894,0.309
19.740,-0.154,0.886,0.301
19.760,-0.166,0.880,0.293
19.780,-0.192,0.881,0.292
19.800,-0.219,0.879,0.291
19.820,-0.237,0.876,0.285
19.840,-0.250,0.874,0.281
19.860,-0.255,0.876,0.280
19.880,-0.253,0.882,0.278
19.900,-0.254,0.897,0.276
19.920,-0.256,0.912,0.272
19.940,-0.245,0.928,0.274
19.960,-0.237,0.943,0.275
19.980,-0.228,0.949,0.265
20.000,-0.229,0.943,0.247
20.020,-0.238,0.933,0.249
20.040,-0.234,0.922,0.249
20.060,-0.217,0.930,0.233
20.080,-0.197,1.021,0.230
20.100,-0.200,1.131,0.261
20.120,-0.222,1.155,0.263
20.140,-0.243,1.131,0.239
20.160,-0.267,1.056,0.219
20.180,-0.282,1.000,0.213
20.200,-0.290,0.987,0.228
20.220,-0.250,0.970,0.234
20.240,-0.209,0.928,0.235
20.260,-0.206,0.886,0.229
20.280,-0.187,0.846,0.237
20.300,-0.191,0.833,0.235
20.320,-0.204,0.868,0.228
20.340,-0.221,0.923,0.235
20.360,-0.226,0.999,0.249
20.380,-0.205,1.062,0.247
20.400,-0.207,1.072,0.228
20.420,-0.223,1.045,0.209
20.440,-0.255,1.008,0.204
20.460,-0.268,0.975,0.200
20.480,-0.270,0.937,0.188
20.500,-0.268,0.904,0.190
20.520,-0.266,0.873,0.195
20.540,-0.257,0.854,0.194
20.560,-0.246,0.848,0.197
20.580,-0.241,0.848,0.204
20.600,-0.244,0.848,0.208
20.620,-0.255,0.845,0.209
20.640,-0.260,0.843,0.210
20.660,-0.266,0.839,0.213
20.680,-0.276,0.834,0.209
20.700,-0.288,0.856,0.210
20.720,-0.283,0.906,0.220
20.740,-0.276,0.951,0.231
20.760,-0.278,0.966,0.226
20.780,-0.296,0.945,0.223
20.800,-0.308,0.941,0.214
20.820,-0.299,1.053,0.231
20.840,-0.279,1.155,0.260
20.860,-0.252,1.145,0.249
20.880,-0.264,1.059,0.210
20.900,-0.306,0.997,0.201
20.920,-0.341,0.969,0.232
20.940,-0.348,0.941,0.246
20.960,-0.314,0.907,0.240
20.980,-0.246,0.877,0.239
21.000,-0.196,0.845,0.241
21.020,-0.180,0.836,0.246
21.040,-0.195,0.851,0.251
21.060,-0.190,0.869,0.250
21.080,-0.189,0.870,0.245
21.100,-0.203,0.872,0.236
21.120,-0.228,0.902,0.236
21.140,-0.240,0.931,0.267
21.160,-0.224,0.956,0.289
21.180,-0.213,0.978,0.293
21.200,-0.225,0.986,0.309
21.220,-0.249,0.984,0.325
21.240,-0.262,0.980,0.337
21.260,-0.265,0.965,0.344
21.280,-0.269,0.938,0.347
21.300,-0.270,0.902,0.344
21.320,-0.266,0.878,0.335
21.340,-0.254,0.872,0.328
21.360,-0.241,0.874,0.334
21.380,-0.230,0.876,0.339
21.400,-0.226,0.874,0.331
21.420,-0.251,0.869,0.317
21.440,-0.272,0.861,0.307
21.460,-0.280,0.869,0.298
21.480,-0.272,0.906,0.309
21.500,-0.263,0.934,0.324
21.520,-0.260,0.961,0.317
21.540,-0.255,1.002,0.314
21.560,-0.235,1.052,0.311
21.580,-0.217,1.084,0.315
21.600,-0.214,1.028,0.284
21.620,-0.258,0.997,0.250
21.640,-0.289,0.976,0.250
21.660,-0.283,0.973,0.230
21.680,-0.271,1.010,0.211
21.700,-0.255,1.043,0.206
21.720,-0.238,1.061,0.208
21.740,-0.228,1.058,0.217
21.760,-0.228,1.023,0.214
21.780,-0.242,0.970,0.194
21.800,-0.253,0.940,0.180
21.820,-0.251,0.960,0.192
21.840,-0.221,0.980,0.207
21.860,-0.189,0.975,0.202
21.880,-0.188,0.967,0.201
21.900,-0.202,0.968,0.217
21.920,-0.208,0.952,0.203
21.940,-0.222,0.925,0.186
21.960,-0.237,0.887,0.193
21.980,-0.249,0.859,0.199
22.000,-0.240,0.837,0.201
22.020,-0.227,0.813,0.193
22.040,-0.224,0.789,0.186
22.060,-0.232,0.788,0.190
22.080,-0.238,0.796,0.195
22.100,-0.240,0.797,0.198
22.120,-0.254,0.801,0.204
22.140,-0.271,0.812,0.207
22.160,-0.283,0.818,0.211
22.180,-0.294,0.851,0.221
22.200,-0.292,0.916,0.243
22.220,-0.290,0.974,0.260
22.240,-0.288,0.996,0.257
22.260,-0.288,0.970,0.250
22.280,-0.306,0.997,0.249
22.300,-0.311,1.126,0.279
22.320,-0.291,1.157,0.294
22.340,-0.271,1.181,0.268
22.360,-0.278,1.177,0.265
22.380,-0.295,1.113,0.278
22.400,-0.333,1.034,0.281
22.420,-0.350,0.949,0.280
22.440,-0.314,0.870,0.286
22.460,-0.243,0.789,0.281
22.480,-0.174,0.741,0.276
22.500,-0.117,0.748,0.283
22.520,-0.093,0.822,0.288
22.540,-0.117,0.949,0.294
22.560,-0.135,1.065,0.315
22.580,-0.158,1.091,0.307
22.600,-0.183,1.036,0.280
22.620,-0.201,0.963,0.275
22.640,-0.206,0.899,0.280
22.660,-0.185,0.856,0.274
22.680,-0.137,0.831,0.267
22.700,-0.111,0.829,0.273
22.720,-0.128,0.845,0.280
22.740,-0.161,0.869,0.272
22.760,-0.192,0.890,0.268
22.780,-0.216,0.895,0.278
22.800,-0.226,0.892,0.280
22.820,-0.229,0.892,0.278
22.840,-0.227,0.895,0.279
22.860,-0.233,0.890,0.286
22.880,-0.234,0.886,0.290
22.900,-0.236,0.889,0.298
22.920,-0.240,0.895,0.301
22.940,-0.246,0.905,0.302
22.960,-0.244,0.915,0.307
22.980,-0.243,0.928,0.310
23.000,-0.236,0.940,0.300
23.020,-0.240,1.029,0.283
23.040,-0.254,1.163,0.319
23.060,-0.249,1.194,0.316
23.080,-0.252,1.234,0.289
23.100,-0.273,1.214,0.293
23.120,-0.294,1.128,0.279
23.140,-0.317,1.006,0.258
23.160,-0.310,0.902,0.260
23.180,-0.258,0.838,0.262
23.200,-0.212,0.822,0.253
23.220,-0.192,0.867,0.258
23.240,-0.185,0.961,0.281
23.260,-0.158,1.031,0.291
23.280,-0.164,1.063,0.277
23.300,-0.182,1.074,0.263
23.320,-0.219,1.047,0.238
23.340,-0.234,1.021,0.228
23.360,-0.238,0.986,0.229
23.380,-0.223,0.940,0.226
23.400,-0.207,0.911,0.218
23.420,-0.203,0.896,0.215
23.440,-0.214,0.870,0.212
23.460,-0.219,0.842,0.211
23.480,-0.221,0.818,0.213
23.500,-0.234,0.805,0.208
23.520,-0.245,0.801,0.210
23.540,-0.254,0.793,0.212
23.560,-0.264,0.776,0.212
23.580,-0.271,0.776,0.218
23.600,-0.277,0.798,0.222
23.620,-0.282,0.850,0.235
23.640,-0.287,0.898,0.244
23.660,-0.292,0.931,0.246
23.680,-0.297,0.923,0.245
23.700,-0.308,0.890,0.245
23.720,-0.323,0.954,0.238
23.740,-0.327,1.100,0.284
23.760,-0.280,1.100,0.287
23.780,-0.260,1.121,0.245
23.800,-0.264,1.119,0.252
23.820,-0.281,1.054,0.253
23.840,-0.317,0.990,0.240
23.860,-0.339,0.934,0.247
23.880,-0.334,0.882,0.260
23.900,-0.286,0.846,0.265
23.920,-0.232,0.843,0.268
23.940,-0.186,0.866,0.271
23.960,-0.159,0.912,0.259
23.980,-0.166,0.960,0.256
24.000,-0.182,0.994,0.267
24.020,-0.193,1.003,0.276
24.040,-0.204,0.990,0.270
24.060,-0.208,0.958,0.257
24.080,-0.209,0.921,0.253
24.100,-0.206,0.897,0.261
24.120,-0.185,0.881,0.270
24.140,-0.152,0.870,0.277
24.160,-0.145,0.873,0.289
24.180,-0.159,0.885,0.297
24.200,-0.172,0.902,0.294
24.220,-0.185,0.921,0.301
24.240,-0.192,0.928,0.306
24.260,-0.206,0.921,0.301
24.280,-0.217,0.912,0.296
24.300,-0.221,0.897,0.298
24.320,-0.226,0.875,0.299
24.340,-0.235,0.852,0.293
24.360,-0.251,0.843,0.294
24.380,-0.253,0.851,0.303
24.400,-0.246,0.862,0.311
24.420,-0.237,0.881,0.314
24.440,-0.229,0.898,0.308
24.460,-0.227,0.913,0.302
24.480,-0.240,0.954,0.294
24.500,-0.251,1.048,0.291
24.520,-0.253,1.136,0.303
24.540,-0.248,1.187,0.300
24.560,-0.253,1.170,0.291
24.580,-0.270,1.077,0.258
24.600,-0.303,1.010,0.231
24.620,-0.308,0.972,0.246
24.640,-0.282,0.930,0.251
24.660,-0.256,0.871,0.249
24.680,-0.247,0.838,0.242
24.700,-0.254,0.906,0.239
24.720,-0.261,1.042,0.260
24.740,-0.251,1.150,0.290
24.760,-0.231,1.179,0.288
24.780,-0.212,1.148,0.268
24.800,-0.215,1.095,0.261
24.820,-0.231,1.036,0.250
24.840,-0.245,0.972,0.228
24.860,-0.240,0.938,0.221
24.880,-0.222,0.921,0.222
24.900,-0.210,0.888,0.213
24.920,-0.206,0.852,0.202
24.940,-0.203,0.825,0.202
24.960,-0.203,0.813,0.207
24.980,-0.211,0.800,0.207
25.000,-0.232,0.796,0.207
25.020,-0.246,0.798,0.206
25.040,-0.275,0.805,0.210
25.060,-0.297,0.806,0.206
25.080,-0.335,0.802,0.198
25.100,-0.376,0.801,0.202
25.120,-0.408,0.808,0.203
25.140,-0.435,0.810,0.203
25.160,-0.453,0.823,0.205
25.180,-0.458,0.836,0.207
25.200,-0.451,0.862,0.217
25.220,-0.433,0.881,0.220
25.240,-0.413,0.953,0.202
25.260,-0.413,1.141,0.221
25.280,-0.397,1.169,0.263
25.300,-0.369,1.026,0.193
25.320,-0.406,0.944,0.159
25.340,-0.428,0.933,0.201
25.360,-0.453,1.005,0.243
25.380,-0.450,1.065,0.273
25.400,-0.373,1.038,0.283
25.420,-0.295,0.951,0.266
25.440,-0.240,0.897,0.271
25.460,-0.239,0.862,0.274
25.480,-0.265,0.850,0.259
25.500,-0.293,0.856,0.250
25.520,-0.285,0.870,0.255
25.540,-0.261,0.899,0.268
25.560,-0.249,0.936,0.281
25.580,-0.257,0.960,0.283
25.600,-0.264,0.959,0.291
25.620,-0.247,0.937,0.308
25.640,-0.221,0.911,0.316
25.660,-0.219,0.882,0.313
25.680,-0.232,0.860,0.323
25.700,-0.241,0.844,0.335
25.720,-0.224,0.850,0.342
25.740,-0.227,0.869,0.346
25.760,-0.239,0.880,0.347
25.780,-0.250,0.893,0.345
25.800,-0.274,0.906,0.346
25.820,-0.272,0.906,0.354
25.840,-0.254,0.905,0.355
25.860,-0.247,0.896,0.335
25.880,-0.253,0.897,0.317
25.900,-0.268,0.904,0.318
25.920,-0.262,0.918,0.337
25.940,-0.265,0.914,0.344
25.960,-0.290,0.896,0.336
25.980,-0.304,0.889,0.324
26.000,-0.310,0.895,0.323
26.020,-0.290,0.901,0.337
26.040,-0.274,0.897,0.346
26.060,-0.262,0.888,0.348
26.080,-0.272,0.887,0.352
26.100,-0.280,0.889,0.355
26.120,-0.266,0.895,0.364
26.140,-0.241,0.901,0.365
26.160,-0.235,0.904,0.356
26.180,-0.240,0.900,0.354
26.200,-0.239,0.891,0.353
26.220,-0.205,0.877,0.353
26.240,-0.170,0.861,0.357
26.260,-0.165,0.848,0.359
26.280,-0.194,0.845,0.358
26.300,-0.221,0.852,0.360
26.320,-0.221,0.869,0.365
26.340,-0.217,0.879,0.369
26.360,-0.225,0.882,0.375
26.380,-0.234,0.878,0.379
26.400,-0.240,0.878,0.386
26.420,-0.245,0.883,0.396
26.440,-0.256,0.887,0.398
26.460,-0.266,0.891,0.407
26.480,-0.263,0.915,0.399
26.500,-0.295,0.964,0.385
26.520,-0.340,1.049,0.396
26.540,-0.381,1.096,0.379
26.560,-0.371,1.047,0.329
26.580,-0.368,0.966,0.289
26.600,-0.360,0.901,0.274
26.620,-0.361,0.880,0.273
26.640,-0.343,0.906,0.275
26.660,-0.298,0.934,0.273
26.680,-0.265,0.944,0.267
26.700,-0.255,0.954,0.271
26.720,-0.249,0.968,0.269
26.740,-0.243,0.953,0.255
26.760,-0.251,0.934,0.244
26.780,-0.251,0.938,0.233
26.800,-0.253,0.973,0.219
26.820,-0.262,1.000,0.211
26.840,-0.280,1.013,0.212
26.860,-0.292,1.016,0.210
26.880,-0.294,0.995,0.204
26.900,-0.289,0.961,0.202
26.920,-0.282,0.914,0.204
26.940,-0.279,0.864,0.207
26.960,-0.282,0.824,0.209
26.980,-0.297,0.795,0.215
27.000,-0.299,0.776,0.217
27.020,-0.292,0.757,0.214
27.040,-0.288,0.743,0.207
27.060,-0.301,0.742,0.205
27.080,-0.329,0.736,0.202
27.100,-0.355,0.739,0.192
27.120,-0.373,0.751,0.186
27.140,-0.380,0.768,0.194
27.160,-0.374,0.796,0.204
27.180,-0.354,0.849,0.211
27.200,-0.339,0.915,0.219
27.220,-0.337,0.961,0.218
27.240,-0.339,0.984,0.227
27.260,-0.341,0.989,0.247
27.280,-0.337,1.001,0.246
27.300,-0.338,1.040,0.240
27.320,-0.342,1.075,0.248
27.340,-0.337,1.072,0.235
27.360,-0.344,1.110,0.196
27.380,-0.365,1.227,0.223
27.400,-0.362,1.266,0.238
27.420,-0.367,1.290,0.227
27.440,-0.369,1.284,0.234
27.460,-0.366,1.213,0.242
27.480,-0.380,1.075,0.239
27.500,-0.374,0.909,0.243
27.520,-0.341,0.786,0.232
27.540,-0.316,0.748,0.220
27.560,-0.256,0.771,0.204
27.580,-0.208,0.825,0.202
27.600,-0.176,0.897,0.222
27.620,-0.155,0.956,0.223
27.640,-0.169,0.967,0.196
27.660,-0.175,0.925,0.171
27.680,-0.175,0.859,0.152
27.700,-0.190,0.791,0.136
27.720,-0.203,0.735,0.130
27.740,-0.233,0.725,0.143
27.760,-0.250,0.748,0.156
27.780,-0.237,0.785,0.170
27.800,-0.204,0.812,0.201
27.820,-0.176,0.834,0.227
27.840,-0.154,0.839,0.249
27.860,-0.153,0.851,0.279
27.880,-0.157,0.890,0.302
27.900,-0.180,0.947,0.318
27.920,-0.257,0.994,0.315
27.940,-0.335,1.008,0.324
27.960,-0.385,1.001,0.356
27.980,-0.345,0.988,0.372
28.000,-0.300,0.999,0.343
28.020,-0.278,1.023,0.323
28.040,-0.290,1.035,0.315
28.060,-0.334,1.024,0.276
28.080,-0.348,1.104,0.243
28.100,-0.348,1.209,0.268
28.120,-0.320,1.222,0.261
28.140,-0.319,1.236,0.254
28.160,-0.308,1.198,0.266
28.180,-0.304,1.063,0.226
28.200,-0.332,0.914,0.195
28.220,-0.317,0.796,0.197
28.240,-0.301,0.792,0.185
28.260,-0.272,0.878,0.186
28.280,-0.259,0.958,0.193
28.300,-0.250,0.999,0.192
28.320,-0.260,1.015,0.182
28.340,-0.270,1.013,0.161
28.360,-0.299,0.996,0.144
28.380,-0.332,0.969,0.141
28.400,-0.340,0.918,0.146
28.420,-0.320,0.875,0.146
28.440,-0.308,0.849,0.138
28.460,-0.301,0.815,0.130
28.480,-0.306,0.786,0.137
28.500,-0.317,0.769,0.149
28.520,-0.316,0.769,0.154
28.540,-0.325,0.777,0.157
28.560,-0.329,0.801,0.172
28.580,-0.327,0.843,0.196
28.600,-0.326,0.891,0.224
28.620,-0.318,0.886,0.237
28.640,-0.306,0.886,0.248
28.660,-0.296,0.906,0.271
28.680,-0.275,0.922,0.285
28.700,-0.265,0.928,0.286
28.720,-0.262,0.917,0.287
28.740,-0.261,0.968,0.294
28.760,-0.257,1.074,0.325
28.780,-0.242,1.115,0.341
28.800,-0.244,1.101,0.318
28.820,-0.271,1.033,0.303
28.840,-0.299,0.925,0.306
28.860,-0.326,0.815,0.306
28.880,-0.335,0.737,0.313
28.900,-0.303,0.725,0.313
28.920,-0.262,0.787,0.316
28.940,-0.220,0.897,0.326
28.960,-0.207,0.996,0.327
28.980,-0.212,1.041,0.308
29.000,-0.228,1.057,0.280
29.020,-0.287,1.035,0.259
29.040,-0.345,0.981,0.246
29.060,-0.375,0.918,0.232
29.080,-0.362,0.875,0.227
29.100,-0.294,0.846,0.228
29.120,-0.228,0.839,0.240
29.140,-0.211,0.835,0.251
29.160,-0.206,0.840,0.254
29.180,-0.221,0.847,0.235
29.200,-0.246,0.860,0.231
29.220,-0.258,0.882,0.239
29.240,-0.244,0.907,0.237
29.260,-0.227,0.910,0.232
29.280,-0.215,0.912,0.229
29.300,-0.209,0.923,0.217
29.320,-0.205,0.932,0.212
29.340,-0.205,0.940,0.209
29.360,-0.208,0.944,0.196
29.380,-0.218,0.957,0.188
29.400,-0.229,0.969,0.184
29.420,-0.241,0.989,0.175
29.440,-0.254,1.036,0.173
29.460,-0.252,1.113,0.189
29.480,-0.261,1.173,0.200
29.500,-0.273,1.205,0.214
29.520,-0.275,1.209,0.228
29.540,-0.289,1.136,0.221
29.560,-0.308,1.032,0.209
29.580,-0.292,0.915,0.201
29.600,-0.270,0.799,0.178
29.620,-0.253,0.785,0.156
29.640,-0.252,0.884,0.159
29.660,-0.223,1.006,0.191
29.680,-0.187,1.091,0.200
29.700,-0.180,1.097,0.173
29.720,-0.196,1.080,0.157
29.740,-0.227,1.053,0.155
29.760,-0.245,1.006,0.146
29.780,-0.247,0.946,0.137
29.800,-0.238,0.897,0.139
29.820,-0.230,0.867,0.137
29.840,-0.224,0.846,0.130
29.860,-0.229,0.830,0.138
29.880,-0.237,0.811,0.156
29.900,-0.245,0.790,0.157
29.920,-0.253,0.784,0.157
29.940,-0.264,0.797,0.170
29.960,-0.283,0.819,0.178
29.980,-0.287,0.826,0.172
30.000,-0.287,0.859,0.185
30.020,-0.291,0.929,0.215
30.040,-0.285,0.980,0.211
30.060,-0.305,1.001,0.193
30.080,-0.338,1.003,0.197
30.100,-0.326,1.108,0.217
30.120,-0.268,1.162,0.230
30.140,-0.216,1.169,0.208
30.160,-0.223,1.201,0.188
30.180,-0.237,1.175,0.196
30.200,-0.251,1.074,0.202
30.220,-0.258,0.914,0.193
30.240,-0.244,0.778,0.183
30.260,-0.195,0.717,0.182
30.280,-0.134,0.716,0.188
30.300,-0.056,0.769,0.209
30.320,-0.031,0.884,0.241
30.340,-0.038,1.000,0.265
30.360,-0.051,1.059,0.269
30.380,-0.094,1.052,0.263
30.400,-0.143,1.002,0.262
30.420,-0.169,0.947,0.281
30.440,-0.160,0.899,0.294
30.460,-0.128,0.867,0.298
30.480,-0.121,0.851,0.300
30.500,-0.126,0.848,0.301
30.520,-0.148,0.853,0.297
30.540,-0.175,0.863,0.288
30.560,-0.211,0.868,0.286
30.580,-0.237,0.868,0.289
30.600,-0.245,0.865,0.301
30.620,-0.243,0.859,0.303
30.640,-0.240,0.862,0.300
30.660,-0.247,0.877,0.302
30.680,-0.261,0.906,0.300
30.700,-0.279,0.949,0.302
30.720,-0.289,0.992,0.303
30.740,-0.290,1.025,0.291
30.760,-0.297,1.114,0.281
30.780,-0.293,1.254,0.305
30.800,-0.257,1.336,0.337
30.820,-0.232,1.353,0.331
30.840,-0.239,1.317,0.308
30.860,-0.250,1.212,0.295
30.880,-0.271,1.066,0.262
30.900,-0.282,0.925,0.224
30.920,-0.272,0.802,0.196
30.940,-0.243,0.757,0.178
30.960,-0.223,0.812,0.165
30.980,-0.206,0.906,0.175
31.000,-0.177,0.969,0.196
31.020,-0.172,1.013,0.191
31.040,-0.169,1.042,0.169
31.060,-0.179,1.037,0.154
31.080,-0.198,0.997,0.150
31.100,-0.225,0.941,0.153
31.120,-0.235,0.877,0.154
31.140,-0.235,0.831,0.156
31.160,-0.235,0.805,0.149
31.180,-0.250,0.789,0.156
31.200,-0.271,0.770,0.180
31.220,-0.268,0.748,0.199
31.240,-0.261,0.729,0.197
31.260,-0.248,0.727,0.204
31.280,-0.251,0.744,0.223
31.300,-0.265,0.776,0.232
31.320,-0.281,0.819,0.234
31.340,-0.299,0.866,0.231
31.360,-0.307,0.932,0.244
31.380,-0.302,1.013,0.263
31.400,-0.291,1.046,0.247
31.420,-0.298,1.134,0.235
31.440,-0.315,1.223,0.257
31.460,-0.310,1.233,0.264
31.480,-0.308,1.198,0.243
31.500,-0.322,1.156,0.240
31.520,-0.335,1.102,0.260
31.540,-0.346,1.037,0.263
31.560,-0.300,0.946,0.261
31.580,-0.234,0.848,0.248
31.600,-0.189,0.781,0.229
31.620,-0.160,0.785,0.227
31.640,-0.159,0.845,0.244
31.660,-0.144,0.908,0.251
31.680,-0.124,0.950,0.239
31.700,-0.129,0.962,0.222
31.720,-0.160,0.953,0.206
31.740,-0.207,0.925,0.204
31.760,-0.244,0.885,0.217
31.780,-0.237,0.843,0.230
31.800,-0.173,0.813,0.258
31.820,-0.129,0.809,0.262
31.840,-0.117,0.818,0.258
31.860,-0.144,0.834,0.258
31.880,-0.185,0.853,0.277
31.900,-0.225,0.854,0.285
31.920,-0.250,0.849,0.286
31.940,-0.255,0.867,0.298
31.960,-0.257,0.893,0.311
31.980,-0.260,0.911,0.321
32.000,-0.258,0.937,0.332
32.020,-0.260,0.970,0.339
32.040,-0.264,1.004,0.339
32.060,-0.270,1.081,0.326
32.080,-0.264,1.227,0.340
32.100,-0.250,1.280,0.343
32.120,-0.233,1.293,0.329
32.140,-0.247,1.287,0.317
32.160,-0.268,1.215,0.302
32.180,-0.290,1.069,0.274
32.200,-0.294,0.923,0.242
32.220,-0.281,0.792,0.228
32.240,-0.261,0.740,0.215
32.260,-0.249,0.785,0.203
32.280,-0.243,0.859,0.213
32.300,-0.250,0.947,0.235
32.320,-0.253,1.013,0.235
32.340,-0.243,1.064,0.222
32.360,-0.235,1.108,0.217
32.380,-0.229,1.103,0.210
32.400,-0.235,1.046,0.193
32.420,-0.265,0.988,0.183
32.440,-0.280,0.929,0.174
32.460,-0.279,0.880,0.167
